contig_name	Start Coor	Stop Coordinate	ORF_code	Sum of per_base coverage	human_readable_names
contig-100_8750	66.0	500.0	KEAHIEPK_12272	1521.0	D-glycero-alpha-D-manno-heptose-1,7-bisphosphate 7-phosphatase
contig-100_8751	57.0	614.0	KEAHIEPK_12273	3794.0	hypothetical protein
contig-100_8752	338.0	583.0	KEAHIEPK_12274	1891.0	hypothetical protein
contig-100_8753	124.0	270.0	KEAHIEPK_12275	1178.0	hypothetical protein
contig-100_8755	42.0	656.0	KEAHIEPK_12276	2558.0	hypothetical protein
contig-100_8757	228.0	587.0	KEAHIEPK_12277	1683.0	hypothetical protein
contig-100_8758	159.0	323.0	KEAHIEPK_12278	1280.0	hypothetical protein
contig-100_8759	83.0	208.0	KEAHIEPK_12279	582.0	hypothetical protein
contig-100_8759	278.0	388.0	KEAHIEPK_12280	351.0	hypothetical protein
contig-100_8764	373.0	654.0	KEAHIEPK_12281	1697.0	hypothetical protein
contig-100_8765	177.0	536.0	KEAHIEPK_12282	3891.0	hypothetical protein
contig-100_8766	321.0	539.0	KEAHIEPK_12283	792.0	hypothetical protein
contig-100_8767	1.0	273.0	KEAHIEPK_12284	2193.0	hypothetical protein
contig-100_8767	291.0	716.0	KEAHIEPK_12285	2677.0	hypothetical protein
contig-100_8768	3.0	260.0	KEAHIEPK_12286	815.0	HTH-type transcriptional regulator IscR
contig-100_8769	119.0	727.0	KEAHIEPK_12287	1738.0	Arylamine N-acetyltransferase
contig-100_8770	68.0	664.0	KEAHIEPK_12288	2750.0	hypothetical protein
contig-100_8771	28.0	423.0	KEAHIEPK_12289	1538.0	hypothetical protein
contig-100_8774	1.0	138.0	KEAHIEPK_12290	322.0	hypothetical protein
contig-100_8775	120.0	590.0	KEAHIEPK_12291	2363.0	Insertion sequence IS5376 putative ATP-binding protein
contig-100_8776	75.0	272.0	KEAHIEPK_12292	1722.0	hypothetical protein
contig-100_8776	277.0	594.0	KEAHIEPK_12293	3063.0	hypothetical protein
contig-100_8776	600.0	725.0	KEAHIEPK_12294	283.0	hypothetical protein
contig-100_8777	54.0	635.0	KEAHIEPK_12295	1879.0	Dihydroanticapsin 7-dehydrogenase
contig-100_8778	358.0	699.0	KEAHIEPK_12296	1439.0	hypothetical protein
contig-100_8780	70.0	426.0	KEAHIEPK_12297	4421.0	hypothetical protein
contig-100_8782	106.0	633.0	KEAHIEPK_12298	2697.0	Acetolactate synthase isozyme 3 large subunit
contig-100_8783	10.0	564.0	KEAHIEPK_12299	2916.0	hypothetical protein
contig-100_8784	38.0	589.0	KEAHIEPK_12300	2735.0	Trk system potassium uptake protein TrkA
contig-100_8786	111.0	317.0	KEAHIEPK_12301	1180.0	hypothetical protein
contig-100_8786	467.0	721.0	KEAHIEPK_12302	711.0	hypothetical protein
contig-100_8787	61.0	180.0	KEAHIEPK_12303	452.0	Peptide chain release factor RF2
contig-100_8789	76.0	237.0	KEAHIEPK_12304	1343.0	hypothetical protein
contig-100_8789	307.0	672.0	KEAHIEPK_12305	2304.0	Guanine deaminase
contig-100_8790	179.0	391.0	KEAHIEPK_12306	1234.0	hypothetical protein
contig-100_8790	428.0	670.0	KEAHIEPK_12307	1660.0	hypothetical protein
contig-100_8792	34.0	717.0	KEAHIEPK_12308	3145.0	Bis(5'-nucleosyl)-tetraphosphatase, symmetrical
contig-100_8793	64.0	261.0	KEAHIEPK_12309	288.0	hypothetical protein
contig-100_8793	281.0	577.0	KEAHIEPK_12310	834.0	hypothetical protein
contig-100_8794	362.0	514.0	KEAHIEPK_12311	862.0	hypothetical protein
contig-100_8794	587.0	715.0	KEAHIEPK_12312	256.0	hypothetical protein
contig-100_8795	31.0	537.0	KEAHIEPK_12313	2417.0	Glycerol-3-phosphate cytidylyltransferase
contig-100_8796	96.0	578.0	KEAHIEPK_12314	2817.0	hypothetical protein
contig-100_8797	173.0	592.0	KEAHIEPK_12315	4806.0	hypothetical protein
contig-100_8799	419.0	652.0	KEAHIEPK_12316	1519.0	hypothetical protein
contig-100_8800	6.0	287.0	KEAHIEPK_12317	1700.0	putative ATP-dependent helicase DinG 
contig-100_8800	380.0	643.0	KEAHIEPK_12318	1244.0	hypothetical protein
contig-100_8801	69.0	605.0	KEAHIEPK_12319	1786.0	Cytosol aminopeptidase
contig-100_8802	73.0	516.0	KEAHIEPK_12320	2498.0	hypothetical protein
			KEAHIEPK_12321		hypothetical protein
contig-100_8805	64.0	702.0	KEAHIEPK_12322	1918.0	Minor curlin subunit
contig-100_8807	115.0	333.0	KEAHIEPK_12323	521.0	hypothetical protein
contig-100_8807	483.0	725.0	KEAHIEPK_12324	1746.0	hypothetical protein
contig-100_8808	3.0	563.0	KEAHIEPK_12325	3178.0	hypothetical protein
contig-100_8812	234.0	530.0	KEAHIEPK_12326	2436.0	hypothetical protein
contig-100_8813	198.0	416.0	KEAHIEPK_12327	1021.0	hypothetical protein
contig-100_8813	480.0	650.0	KEAHIEPK_12328	904.0	hypothetical protein
contig-100_8815	2.0	523.0	KEAHIEPK_12329	2101.0	hypothetical protein
contig-100_8816	124.0	666.0	KEAHIEPK_12330	1532.0	hypothetical protein
contig-100_8819	202.0	378.0	KEAHIEPK_12331	734.0	hypothetical protein
contig-100_8820	90.0	545.0	KEAHIEPK_12332	1900.0	Endoribonuclease YbeY
contig-100_8821	101.0	547.0	KEAHIEPK_12333	1590.0	hypothetical protein
contig-100_8822	12.0	338.0	KEAHIEPK_12334	1313.0	hypothetical protein
contig-100_8823	39.0	347.0	KEAHIEPK_12335	5897.0	hypothetical protein
contig-100_8824	125.0	517.0	KEAHIEPK_12336	2259.0	30S ribosomal protein S9
contig-100_8825	90.0	611.0	KEAHIEPK_12337	4128.0	hypothetical protein
contig-100_8826	38.0	172.0	KEAHIEPK_12338	724.0	hypothetical protein
contig-100_8826	406.0	522.0	KEAHIEPK_12339	1558.0	hypothetical protein
contig-100_8827	73.0	723.0	KEAHIEPK_12340	2500.0	Citrate synthase 2
contig-100_8828	186.0	275.0	KEAHIEPK_12341	772.0	hypothetical protein
contig-100_8829	545.0	670.0	KEAHIEPK_12342	725.0	hypothetical protein
contig-100_8830	54.0	209.0	KEAHIEPK_12343	1368.0	hypothetical protein
contig-100_8830	178.0	663.0	KEAHIEPK_12344	4839.0	hypothetical protein
contig-100_8831	5.0	274.0	KEAHIEPK_12345	1497.0	10 kDa chaperonin
contig-100_8832	40.0	396.0	KEAHIEPK_12346	1570.0	hypothetical protein
contig-100_8833	36.0	431.0	KEAHIEPK_12347	2822.0	hypothetical protein
contig-100_8833	455.0	706.0	KEAHIEPK_12348	705.0	hypothetical protein
contig-100_8835	246.0	551.0	KEAHIEPK_12349	1464.0	hypothetical protein
contig-100_8836	21.0	200.0	KEAHIEPK_12350	682.0	hypothetical protein
contig-100_8838	61.0	483.0	KEAHIEPK_12351	1420.0	hypothetical protein
contig-100_8839	34.0	135.0	KEAHIEPK_12352	352.0	hypothetical protein
contig-100_8839	190.0	345.0	KEAHIEPK_12353	1394.0	hypothetical protein
contig-100_8840	69.0	449.0	KEAHIEPK_12354	1308.0	hypothetical protein
contig-100_8842	414.0	701.0	KEAHIEPK_12355	1356.0	hypothetical protein
contig-100_8844	115.0	270.0	KEAHIEPK_12356	433.0	hypothetical protein
contig-100_8845	151.0	375.0	KEAHIEPK_12357	2036.0	hypothetical protein
contig-100_8846	159.0	713.0	KEAHIEPK_12358	4508.0	Queuosine precursor transporter
contig-100_8847	42.0	602.0	KEAHIEPK_12359	1905.0	NADP-dependent malic enzyme
contig-100_8851	53.0	709.0	KEAHIEPK_12360	3896.0	Lactate-binding periplasmic protein
contig-100_8853	225.0	647.0	KEAHIEPK_12361	2064.0	hypothetical protein
contig-100_8855	44.0	571.0	KEAHIEPK_12362	1568.0	hypothetical protein
contig-100_8856	56.0	268.0	KEAHIEPK_12363	618.0	hypothetical protein
contig-100_8856	282.0	692.0	KEAHIEPK_12364	1467.0	hypothetical protein
contig-100_8858	46.0	681.0	KEAHIEPK_12365	1891.0	Iron-sulfur cluster carrier protein
contig-100_8859	13.0	525.0	KEAHIEPK_12366	3903.0	ATP-dependent Clp protease proteolytic subunit
contig-100_8860	68.0	499.0	KEAHIEPK_12367	2497.0	hypothetical protein
contig-100_8862	4.0	123.0	KEAHIEPK_12368	429.0	hypothetical protein
contig-100_8862	225.0	590.0	KEAHIEPK_12369	1381.0	50S ribosomal protein L15
contig-100_8863	143.0	604.0	KEAHIEPK_12370	3219.0	Citrate synthase
contig-100_8865	144.0	242.0	KEAHIEPK_12371	361.0	hypothetical protein
contig-100_8865	389.0	640.0	KEAHIEPK_12372	1028.0	50S ribosomal protein L27
contig-100_8866	32.0	541.0	KEAHIEPK_12373	2031.0	Flagellar M-ring protein
contig-100_8869	76.0	345.0	KEAHIEPK_12374	2001.0	hypothetical protein
contig-100_8873	125.0	391.0	KEAHIEPK_12375	1251.0	hypothetical protein
contig-100_8873	512.0	631.0	KEAHIEPK_12376	917.0	hypothetical protein
contig-100_8874	70.0	462.0	KEAHIEPK_12377	1675.0	hypothetical protein
contig-100_8879	325.0	678.0	KEAHIEPK_12378	1974.0	Cell division protein FtsZ
contig-100_8880	102.0	665.0	KEAHIEPK_12379	17701.0	Elongation factor P
contig-100_8881	166.0	405.0	KEAHIEPK_12380	1066.0	hypothetical protein
contig-100_8883	364.0	588.0	KEAHIEPK_12381	2015.0	Bifunctional protein PyrR
contig-100_8887	253.0	714.0	KEAHIEPK_12382	4497.0	hypothetical protein
contig-100_8888	50.0	646.0	KEAHIEPK_12383	3457.0	putative ATP-dependent helicase DinG
contig-100_8889	124.0	318.0	KEAHIEPK_12384	947.0	hypothetical protein
contig-100_8889	404.0	697.0	KEAHIEPK_12385	1585.0	hypothetical protein
contig-100_8892	37.0	489.0	KEAHIEPK_12386	1395.0	Acetolactate synthase isozyme 3 large subunit
contig-100_8894	32.0	328.0	KEAHIEPK_12387	1942.0	hypothetical protein
contig-100_8895	178.0	621.0	KEAHIEPK_12388	5330.0	RNA polymerase sigma factor SigA
contig-100_8896	4.0	579.0	KEAHIEPK_12389	3363.0	hypothetical protein
contig-100_8897	286.0	675.0	KEAHIEPK_12390	1858.0	hypothetical protein
contig-100_8898	86.0	625.0	KEAHIEPK_12391	5936.0	hypothetical protein
contig-100_8900	242.0	613.0	KEAHIEPK_12392	2942.0	hypothetical protein
contig-100_8902	183.0	605.0	KEAHIEPK_12393	3110.0	hypothetical protein
contig-100_8905	114.0	269.0	KEAHIEPK_12394	891.0	hypothetical protein
contig-100_8906	277.0	516.0	KEAHIEPK_12395	1094.0	hypothetical protein
contig-100_8907	204.0	704.0	KEAHIEPK_12396	2556.0	Multidrug resistance protein MdtF
contig-100_8909	277.0	612.0	KEAHIEPK_12397	2075.0	hypothetical protein
contig-100_8910	36.0	566.0	KEAHIEPK_12398	2044.0	hypothetical protein
contig-100_8911	52.0	564.0	KEAHIEPK_12399	8639.0	8-amino-7-oxononanoate synthase
contig-100_8912	195.0	512.0	KEAHIEPK_12400	1854.0	hypothetical protein
contig-100_8914	42.0	452.0	KEAHIEPK_12401	1288.0	hypothetical protein
contig-100_8915	16.0	234.0	KEAHIEPK_12402	575.0	hypothetical protein
contig-100_8917	46.0	552.0	KEAHIEPK_12403	3667.0	hypothetical protein
contig-100_8921	207.0	518.0	KEAHIEPK_12404	2656.0	hypothetical protein
contig-100_8921	567.0	707.0	KEAHIEPK_12405	647.0	hypothetical protein
contig-100_8922	446.0	688.0	KEAHIEPK_12406	685.0	hypothetical protein
contig-100_8924	88.0	312.0	KEAHIEPK_12407	682.0	hypothetical protein
contig-100_8925	143.0	418.0	KEAHIEPK_12408	1240.0	hypothetical protein
contig-100_8925	410.0	721.0	KEAHIEPK_12409	1048.0	Phosphoribosylglycinamide formyltransferase
contig-100_8928	158.0	574.0	KEAHIEPK_12410	2728.0	hypothetical protein
contig-100_8931	174.0	416.0	KEAHIEPK_12411	1632.0	hypothetical protein
contig-100_8934	254.0	658.0	KEAHIEPK_12412	2248.0	Methyl-accepting chemotaxis protein CtpH
contig-100_8935	57.0	614.0	KEAHIEPK_12413	2875.0	hypothetical protein
contig-100_8936	3.0	293.0	KEAHIEPK_12414	642.0	Cytochrome bo(3) ubiquinol oxidase subunit 4
contig-100_8936	253.0	696.0	KEAHIEPK_12415	2193.0	hypothetical protein
contig-100_8937	19.0	510.0	KEAHIEPK_12416	1984.0	hypothetical protein
contig-100_8938	134.0	598.0	KEAHIEPK_12417	2335.0	hypothetical protein
contig-100_8940	93.0	410.0	KEAHIEPK_12418	1339.0	hypothetical protein
contig-100_8940	391.0	699.0	KEAHIEPK_12419	2776.0	Inner membrane protein YqjE
contig-100_8942	387.0	650.0	KEAHIEPK_12420	1144.0	Gamma-glutamyl phosphate reductase
contig-100_8943	133.0	717.0	KEAHIEPK_12421	10320.0	hypothetical protein
contig-100_8944	122.0	514.0	KEAHIEPK_12422	1529.0	Basal-body rod modification protein FlgD
contig-100_8945	289.0	711.0	KEAHIEPK_12423	1758.0	Aldose sugar dehydrogenase YliI
contig-100_8946	196.0	681.0	KEAHIEPK_12424	3215.0	hypothetical protein
contig-100_8949	370.0	528.0	KEAHIEPK_12425	2394.0	hypothetical protein
contig-100_8952	117.0	374.0	KEAHIEPK_12426	1422.0	hypothetical protein
contig-100_8954	16.0	282.0	KEAHIEPK_12427	1011.0	3-hydroxy-3-methylglutaryl-coenzyme A reductase
contig-100_8954	283.0	702.0	KEAHIEPK_12428	1998.0	hypothetical protein
contig-100_8956	60.0	176.0	KEAHIEPK_12429	901.0	hypothetical protein
contig-100_8956	258.0	674.0	KEAHIEPK_12430	2593.0	hypothetical protein
contig-100_8957	45.0	713.0	KEAHIEPK_12431	3778.0	hypothetical protein
contig-100_8958	402.0	602.0	KEAHIEPK_12432	663.0	hypothetical protein
contig-100_8959	174.0	428.0	KEAHIEPK_12433	1161.0	hypothetical protein
contig-100_8959	591.0	701.0	KEAHIEPK_12434	829.0	hypothetical protein
contig-100_8963	159.0	641.0	KEAHIEPK_12435	2766.0	hypothetical protein
contig-100_8965	137.0	325.0	KEAHIEPK_12436	2076.0	hypothetical protein
contig-100_8966	11.0	481.0	KEAHIEPK_12437	2267.0	hypothetical protein
contig-100_8966	575.0	715.0	KEAHIEPK_12438	280.0	hypothetical protein
contig-100_8967	204.0	662.0	KEAHIEPK_12439	1407.0	Dihydroneopterin triphosphate diphosphatase
contig-100_8969	20.0	604.0	KEAHIEPK_12440	2652.0	hypothetical protein
contig-100_8971	150.0	647.0	KEAHIEPK_12441	3373.0	putative malonic semialdehyde reductase RutE
contig-100_8972	3.0	320.0	KEAHIEPK_12442	967.0	hypothetical protein
contig-100_8975	303.0	686.0	KEAHIEPK_12443	1567.0	5-keto-4-deoxy-D-glucarate aldolase
contig-100_8978	118.0	660.0	KEAHIEPK_12444	5047.0	hypothetical protein
contig-100_8979	107.0	598.0	KEAHIEPK_12445	1490.0	hypothetical protein
contig-100_8981	24.0	218.0	KEAHIEPK_12446	976.0	hypothetical protein
contig-100_8981	339.0	695.0	KEAHIEPK_12447	1286.0	hypothetical protein
contig-100_8982	361.0	609.0	KEAHIEPK_12448	1756.0	hypothetical protein
contig-100_8983	78.0	665.0	KEAHIEPK_12449	1665.0	Ribosomal large subunit pseudouridine synthase D
contig-100_8984	232.0	684.0	KEAHIEPK_12450	2813.0	hypothetical protein
contig-100_8985	149.0	673.0	KEAHIEPK_12451	2653.0	Coenzyme F420:L-glutamate ligase
contig-100_8986	57.0	296.0	KEAHIEPK_12452	839.0	hypothetical protein
contig-100_8986	256.0	525.0	KEAHIEPK_12453	1040.0	hypothetical protein
contig-100_8989	138.0	308.0	KEAHIEPK_12454	494.0	hypothetical protein
contig-100_8990	389.0	715.0	KEAHIEPK_12455	1001.0	hypothetical protein
contig-100_8991	64.0	324.0	KEAHIEPK_12456	3662.0	L-methionine gamma-lyase
contig-100_8993	18.0	332.0	KEAHIEPK_12457	2992.0	Zinc transporter ZupT
contig-100_8994	63.0	686.0	KEAHIEPK_12458	2949.0	hypothetical protein
contig-100_8996	14.0	238.0	KEAHIEPK_12459	1232.0	Chaperone protein Skp
contig-100_8997	35.0	640.0	KEAHIEPK_12460	3323.0	hypothetical protein
contig-100_9003	123.0	497.0	KEAHIEPK_12461	1244.0	hypothetical protein
contig-100_9003	504.0	668.0	KEAHIEPK_12462	927.0	hypothetical protein
contig-100_9004	59.0	355.0	KEAHIEPK_12463	3026.0	Ribonuclease HI
contig-100_9004	347.0	655.0	KEAHIEPK_12464	3635.0	Peroxiredoxin
contig-100_9006	139.0	456.0	KEAHIEPK_12465	2016.0	hypothetical protein
contig-100_9008	204.0	623.0	KEAHIEPK_12466	1798.0	hypothetical protein
contig-100_9009	66.0	266.0	KEAHIEPK_12467	523.0	hypothetical protein
contig-100_9009	441.0	659.0	KEAHIEPK_12468	1013.0	hypothetical protein
contig-100_9010	274.0	660.0	KEAHIEPK_12469	1838.0	hypothetical protein
contig-100_9011	50.0	262.0	KEAHIEPK_12470	2568.0	hypothetical protein
contig-100_9013	129.0	353.0	KEAHIEPK_12471	488.0	hypothetical protein
contig-100_9014	536.0	688.0	KEAHIEPK_12472	1123.0	hypothetical protein
contig-100_9015	20.0	136.0	KEAHIEPK_12473	402.0	hypothetical protein
contig-100_9018	481.0	630.0	KEAHIEPK_12474	303.0	hypothetical protein
contig-100_9020	97.0	657.0	KEAHIEPK_12475	2341.0	hypothetical protein
contig-100_9021	245.0	376.0	KEAHIEPK_12476	1518.0	hypothetical protein
contig-100_9021	428.0	673.0	KEAHIEPK_12477	1673.0	hypothetical protein
contig-100_9022	422.0	535.0	KEAHIEPK_12478	392.0	hypothetical protein
			KEAHIEPK_12479		hypothetical protein
contig-100_9025	123.0	626.0	KEAHIEPK_12480	1583.0	Pyridoxine/pyridoxamine 5'-phosphate oxidase
contig-100_9030	6.0	566.0	KEAHIEPK_12481	1805.0	hypothetical protein
contig-100_9033	83.0	289.0	KEAHIEPK_12482	524.0	Exodeoxyribonuclease 7 small subunit
			KEAHIEPK_12483		hypothetical protein
contig-100_9034	109.0	348.0	KEAHIEPK_12484	1043.0	hypothetical protein
contig-100_9035	37.0	318.0	KEAHIEPK_12485	935.0	hypothetical protein
contig-100_9036	31.0	372.0	KEAHIEPK_12486	1716.0	hypothetical protein
contig-100_9037	223.0	324.0	KEAHIEPK_12487	679.0	hypothetical protein
contig-100_9040	164.0	289.0	KEAHIEPK_12488	4564.0	hypothetical protein
contig-100_9040	342.0	512.0	KEAHIEPK_12489	2886.0	hypothetical protein
contig-100_9040	509.0	676.0	KEAHIEPK_12490	2187.0	hypothetical protein
contig-100_9041	41.0	364.0	KEAHIEPK_12491	1680.0	hypothetical protein
contig-100_9041	371.0	532.0	KEAHIEPK_12492	1075.0	hypothetical protein
contig-100_9042	44.0	706.0	KEAHIEPK_12493	2435.0	hypothetical protein
contig-100_9045	452.0	583.0	KEAHIEPK_12494	360.0	hypothetical protein
contig-100_9046	341.0	703.0	KEAHIEPK_12495	1769.0	hypothetical protein
contig-100_9047	144.0	647.0	KEAHIEPK_12496	2809.0	ABC transporter permease YtrF
contig-100_9048	87.0	707.0	KEAHIEPK_12497	2873.0	hypothetical protein
contig-100_9049	119.0	604.0	KEAHIEPK_12498	2610.0	Adenylosuccinate synthetase
contig-100_9050	46.0	636.0	KEAHIEPK_12499	2328.0	Flagellar basal-body rod protein FlgG
contig-100_9051	95.0	421.0	KEAHIEPK_12500	861.0	Aspartate carbamoyltransferase
contig-100_9052	55.0	201.0	KEAHIEPK_12501	425.0	hypothetical protein
contig-100_9053	26.0	529.0	KEAHIEPK_12502	1541.0	Glutathione transport system permease protein GsiD
contig-100_9055	449.0	682.0	KEAHIEPK_12503	1355.0	hypothetical protein
contig-100_9056	6.0	191.0	KEAHIEPK_12504	740.0	hypothetical protein
contig-100_9057	121.0	510.0	KEAHIEPK_12505	1490.0	2-amino-5-chloromuconate deaminase
contig-100_9057	515.0	670.0	KEAHIEPK_12506	849.0	hypothetical protein
contig-100_9058	56.0	580.0	KEAHIEPK_12507	4436.0	hypothetical protein
contig-100_9059	6.0	419.0	KEAHIEPK_12508	1772.0	3-methylmercaptopropionyl-CoA ligase
contig-100_9060	69.0	719.0	KEAHIEPK_12509	4163.0	Ribosome biogenesis GTPase A
contig-100_9062	43.0	645.0	KEAHIEPK_12510	1821.0	1-deoxypentalenic acid 11-beta-hydroxylase
contig-100_9063	112.0	666.0	KEAHIEPK_12511	3328.0	3',5'-nucleoside bisphosphate phosphatase
contig-100_9064	1.0	231.0	KEAHIEPK_12512	706.0	hypothetical protein
contig-100_9064	243.0	662.0	KEAHIEPK_12513	1223.0	hypothetical protein
contig-100_9066	76.0	525.0	KEAHIEPK_12514	3420.0	Phenylalanine--tRNA ligase alpha subunit
contig-100_9067	11.0	253.0	KEAHIEPK_12515	891.0	5-methylthioadenosine/S-adenosylhomocysteine deaminase
contig-100_9067	406.0	708.0	KEAHIEPK_12516	616.0	hypothetical protein
contig-100_9069	359.0	469.0	KEAHIEPK_12517	311.0	hypothetical protein
contig-100_9072	379.0	702.0	KEAHIEPK_12518	955.0	hypothetical protein
contig-100_9075	295.0	513.0	KEAHIEPK_12519	916.0	hypothetical protein
contig-100_9075	556.0	717.0	KEAHIEPK_12520	799.0	hypothetical protein
contig-100_9076	74.0	187.0	KEAHIEPK_12521	1006.0	Inner membrane ABC transporter permease protein YejE
contig-100_9076	199.0	681.0	KEAHIEPK_12522	3090.0	hypothetical protein
contig-100_9077	314.0	601.0	KEAHIEPK_12523	2880.0	hypothetical protein
contig-100_9078	73.0	456.0	KEAHIEPK_12524	1392.0	hypothetical protein
contig-100_9079	46.0	660.0	KEAHIEPK_12525	3998.0	Acetyl-coenzyme A synthetase
contig-100_9080	475.0	693.0	KEAHIEPK_12526	614.0	GTPase Der
contig-100_9081	22.0	489.0	KEAHIEPK_12527	11420.0	NAD(P)H-quinone oxidoreductase subunit I
contig-100_9081	568.0	708.0	KEAHIEPK_12528	445.0	hypothetical protein
contig-100_9082	68.0	472.0	KEAHIEPK_12529	1758.0	hypothetical protein
contig-100_9084	192.0	710.0	KEAHIEPK_12530	4825.0	Phosphatidate cytidylyltransferase
contig-100_9086	15.0	380.0	KEAHIEPK_12531	1450.0	hypothetical protein
contig-100_9087	1.0	504.0	KEAHIEPK_12532	2384.0	Dual-specificity RNA methyltransferase RlmN
contig-100_9088	160.0	348.0	KEAHIEPK_12533	1300.0	hypothetical protein
contig-100_9089	90.0	311.0	KEAHIEPK_12534	1373.0	hypothetical protein
contig-100_9089	324.0	695.0	KEAHIEPK_12535	3134.0	hypothetical protein
contig-100_9090	362.0	595.0	KEAHIEPK_12536	1205.0	hypothetical protein
contig-100_9090	513.0	671.0	KEAHIEPK_12537	838.0	hypothetical protein
contig-100_9091	91.0	201.0	KEAHIEPK_12538	795.0	hypothetical protein
contig-100_9091	213.0	497.0	KEAHIEPK_12539	2335.0	hypothetical protein
contig-100_9095	79.0	429.0	KEAHIEPK_12540	1553.0	Ferredoxin-1
contig-100_9096	75.0	377.0	KEAHIEPK_12541	2522.0	hypothetical protein
contig-100_9097	32.0	685.0	KEAHIEPK_12542	2573.0	tRNA pseudouridine synthase D
contig-100_9098	63.0	323.0	KEAHIEPK_12543	1416.0	hypothetical protein
contig-100_9099	3.0	365.0	KEAHIEPK_12544	2385.0	hypothetical protein
contig-100_9099	535.0	690.0	KEAHIEPK_12545	824.0	hypothetical protein
contig-100_9100	48.0	326.0	KEAHIEPK_12546	1907.0	hypothetical protein
contig-100_9100	511.0	696.0	KEAHIEPK_12547	848.0	hypothetical protein
contig-100_9102	152.0	550.0	KEAHIEPK_12548	2048.0	hypothetical protein
contig-100_9103	4.0	426.0	KEAHIEPK_12549	2969.0	Low molecular weight protein-tyrosine-phosphatase Etp
contig-100_9103	479.0	688.0	KEAHIEPK_12550	1235.0	hypothetical protein
contig-100_9104	477.0	662.0	KEAHIEPK_12551	903.0	hypothetical protein
contig-100_9105	26.0	661.0	KEAHIEPK_12552	1832.0	Lipoprotein NlpI
contig-100_9107	3.0	713.0	KEAHIEPK_12553	4606.0	3-methylmercaptopropionyl-CoA dehydrogenase
contig-100_9109	16.0	714.0	KEAHIEPK_12554	6112.0	Cbb3-type cytochrome c oxidase subunit CcoP2
contig-100_9110	182.0	607.0	KEAHIEPK_12555	2828.0	hypothetical protein
contig-100_9111	76.0	258.0	KEAHIEPK_12556	658.0	hypothetical protein
contig-100_9114	117.0	470.0	KEAHIEPK_12557	1826.0	hypothetical protein
contig-100_9115	123.0	482.0	KEAHIEPK_12558	1667.0	hypothetical protein
contig-100_9116	66.0	698.0	KEAHIEPK_12559	2897.0	HTH-type transcriptional activator RhaS
